,Date,month,year,Block,NumMosquitos,Species_CULEX_PIPIENS,Species_CULEX_RESTUANS,Species_CULEX_PIPIENS_RESTUANS,Tmax_Station,Tmin_Station,Tavg_Station,Depart_Station,DewPoint_Station,WetBulb_Station,PrecipTotal_Station,StnPressure_Station,SeaLevel_Station,ResultSpeed_Station,rel_hum_station,MA_30_Tavg_Station,MA_30_PrecipTotal_Station,MA_30_rel_hum_station,Latitude,Longitude,WnvPresent
4152,8/13/09,8,2009,25,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.754292,-87.590773,0
4153,8/13/09,8,2009,28,1,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.743402,-87.731435,0
4154,8/13/09,8,2009,28,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.743402,-87.731435,0
4155,8/13/09,8,2009,52,2,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.778296999999995,-87.752411,0
4156,8/13/09,8,2009,52,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.778296999999995,-87.752411,0
4157,8/13/09,8,2009,33,4,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.740641,-87.546587,0
4158,8/13/09,8,2009,35,1,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.740641,-87.546587,0
4159,8/13/09,8,2009,35,10,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.750498,-87.605294,0
4160,8/13/09,8,2009,35,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.750498,-87.605294,0
4161,8/13/09,8,2009,11,1,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.673408,-87.599862,0
4162,8/13/09,8,2009,37,6,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.673408,-87.599862,0
4163,8/13/09,8,2009,13,9,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.726465000000005,-87.585413,0
4164,8/13/09,8,2009,13,2,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.726465000000005,-87.585413,0
4165,8/13/09,8,2009,37,1,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.678618,-87.559308,0
4166,8/13/09,8,2009,37,3,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.678618,-87.559308,0
4167,8/13/09,8,2009,39,3,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.723195000000004,-87.64997,0
4168,8/13/09,8,2009,39,2,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.868077,-87.666901,0
4169,8/13/09,8,2009,40,5,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.868077,-87.666901,0
4170,8/13/09,8,2009,42,8,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.868077,-87.666901,0
4171,8/13/09,8,2009,42,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.94016,-87.794896,0
4172,8/13/09,8,2009,13,54,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.94016,-87.794896,0
4173,8/13/09,8,2009,10,1,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.944869,-87.832763,0
4174,8/13/09,8,2009,67,5,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.948167,-87.730698,0
4175,8/13/09,8,2009,50,15,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.948167,-87.730698,0
4176,8/13/09,8,2009,50,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.963976,-87.69181,0
4177,8/13/09,8,2009,50,1,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.964242,-87.757639,0
4178,8/13/09,8,2009,52,3,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.964242,-87.757639,0
4179,8/13/09,8,2009,79,2,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.973845000000004,-87.805059,0
4180,8/13/09,8,2009,52,1,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.973845000000004,-87.805059,0
4181,8/13/09,8,2009,52,6,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.986921,-87.689778,0
4182,8/13/09,8,2009,11,5,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.960615999999995,-87.777189,0
4183,8/13/09,8,2009,10,3,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.991429,-87.747113,0
4184,8/13/09,8,2009,10,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.923738,-87.785288,0
4185,8/13/09,8,2009,13,3,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.916265,-87.800515,0
4186,8/13/09,8,2009,82,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,42.01743,-87.68776899999999,0
4187,8/13/09,8,2009,12,2,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,42.01743,-87.68776899999999,0
4188,8/13/09,8,2009,67,1,0,1,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.974689,-87.890615,0
4189,8/13/09,8,2009,11,29,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.974689,-87.890615,1
4190,8/13/09,8,2009,10,10,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.974689,-87.890615,0
4191,8/13/09,8,2009,12,1,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.974689,-87.890615,0
4192,8/13/09,8,2009,10,3,1,0,0,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.957799,-87.930995,0
4193,8/13/09,8,2009,82,1,0,0,1,86,63,75,0,55,63.0,0.0,29.44,30.09,2.0,50.94493252,71.2,0.081833333,65.06518858,41.957799,-87.930995,0
4194,8/25/09,8,2009,45,1,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.903002,-87.68826700000001,0
4195,8/25/09,8,2009,36,50,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.867108,-87.654224,0
4196,8/25/09,8,2009,33,9,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.867108,-87.654224,0
4197,8/25/09,8,2009,36,1,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.867108,-87.654224,0
4198,8/25/09,8,2009,58,2,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.904194,-87.756155,0
4199,8/25/09,8,2009,61,2,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.906638,-87.701431,0
4200,8/25/09,8,2009,33,69,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.720848,-87.666014,0
4201,8/25/09,8,2009,41,7,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.720848,-87.666014,0
4202,8/25/09,8,2009,72,1,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.947227000000005,-87.67145699999999,0
4203,8/25/09,8,2009,75,1,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.921965,-87.632085,0
4204,8/25/09,8,2009,45,1,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.801179,-87.679447,0
4205,8/25/09,8,2009,41,14,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.768388,-87.678649,0
4206,8/25/09,8,2009,51,1,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.704572,-87.56566600000001,0
4207,8/25/09,8,2009,51,20,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.891118,-87.65449100000001,0
4208,8/25/09,8,2009,51,4,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.891118,-87.65449100000001,0
4209,8/25/09,8,2009,91,42,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.857402,-87.694991,1
4210,8/25/09,8,2009,58,1,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.857402,-87.694991,0
4211,8/25/09,8,2009,10,15,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.680946,-87.535198,0
4212,8/25/09,8,2009,10,131,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.82561,-87.726549,0
4213,8/25/09,8,2009,33,2,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.659112,-87.53869300000001,0
4214,8/25/09,8,2009,10,15,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.659112,-87.53869300000001,0
4215,8/25/09,8,2009,10,1,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.801497999999995,-87.763416,0
4216,8/25/09,8,2009,10,18,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.798697,-87.736812,0
4217,8/25/09,8,2009,10,50,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.776156,-87.778927,1
4218,8/25/09,8,2009,10,14,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.77166,-87.703047,1
4219,8/25/09,8,2009,36,26,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.754676,-87.612922,1
4220,8/25/09,8,2009,36,17,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.743402,-87.731435,0
4221,8/25/09,8,2009,91,3,1,0,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.743402,-87.731435,0
4222,8/25/09,8,2009,37,1,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.743402,-87.731435,0
4223,8/25/09,8,2009,91,6,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.750498,-87.605294,0
4224,8/25/09,8,2009,39,2,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.673408,-87.599862,0
4225,8/25/09,8,2009,39,3,0,1,0,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.678618,-87.559308,0
4226,8/25/09,8,2009,10,50,0,0,1,83,59,71,1,61,65.0,30.05,9.1,21.0,9.2,72.55921556,69.41666667,30.04066667,67.76162738,41.678618,-87.559308,1
4227,8/25/09,8,2009,11,6,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.678618,-87.559308,0
4228,8/25/09,8,2009,11,1,1,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.723195000000004,-87.64997,0
4229,8/25/09,8,2009,11,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.753411,-87.63981700000001,0
4230,8/25/09,8,2009,11,5,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.868077,-87.666901,0
4231,8/25/09,8,2009,13,1,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.94016,-87.794896,0
4232,8/25/09,8,2009,14,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.94016,-87.794896,0
4233,8/25/09,8,2009,17,2,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.94016,-87.794896,0
4234,8/25/09,8,2009,17,2,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.944869,-87.832763,0
4235,8/25/09,8,2009,17,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.944869,-87.832763,0
4236,8/25/09,8,2009,22,6,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.944869,-87.832763,0
4237,8/25/09,8,2009,22,2,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.944869,-87.832763,0
4238,8/25/09,8,2009,22,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.948167,-87.730698,0
4239,8/25/09,8,2009,24,3,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.951865999999995,-87.72505699999999,0
4240,8/25/09,8,2009,25,3,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.951865999999995,-87.72505699999999,0
4241,8/25/09,8,2009,25,1,0,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.95469,-87.800991,0
4242,8/25/09,8,2009,30,2,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.95469,-87.800991,0
4243,8/25/09,8,2009,30,1,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.963976,-87.69181,0
4244,8/25/09,8,2009,40,4,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.963976,-87.69181,1
4245,8/25/09,8,2009,67,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.973845000000004,-87.805059,0
4246,8/25/09,8,2009,12,1,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.973845000000004,-87.805059,0
4247,8/25/09,8,2009,37,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.973845000000004,-87.805059,0
4248,8/25/09,8,2009,77,2,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.986921,-87.689778,0
4249,8/25/09,8,2009,10,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.986921,-87.689778,1
4250,8/25/09,8,2009,10,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.923738,-87.785288,0
4251,8/25/09,8,2009,11,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,42.011601,-87.81150600000001,0
4252,8/25/09,8,2009,13,15,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,42.01743,-87.68776899999999,0
4253,8/25/09,8,2009,37,1,1,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.992478000000006,-87.862995,0
4254,8/25/09,8,2009,50,3,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.992478000000006,-87.862995,0
4255,8/25/09,8,2009,82,15,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.992478000000006,-87.862995,0
4256,8/25/09,8,2009,40,1,1,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.974689,-87.890615,0
4257,8/25/09,8,2009,63,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.974689,-87.890615,0
4258,8/25/09,8,2009,52,1,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.974689,-87.890615,0
4259,8/25/09,8,2009,13,1,0,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.974689,-87.890615,0
4260,8/25/09,8,2009,82,5,0,1,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.957799,-87.930995,0
4261,8/25/09,8,2009,13,1,1,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.957799,-87.930995,0
4262,8/25/09,8,2009,11,9,0,0,1,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.957799,-87.930995,0
4263,8/25/09,8,2009,82,7,1,0,0,82,61,72,1,61,65.0,0.0,29.39,30.04,8.3,68.72488443,70.51666667,0.077,66.93734911,41.957799,-87.930995,0
4264,8/27/09,8,2009,33,2,0,1,0,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.773215,-87.60088,0
4265,8/27/09,8,2009,33,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.773215,-87.60088,0
4266,8/27/09,8,2009,45,2,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.903002,-87.68826700000001,0
4267,8/27/09,8,2009,36,2,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.896282,-87.655232,0
4268,8/27/09,8,2009,91,2,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.904194,-87.756155,0
4269,8/27/09,8,2009,10,63,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.906638,-87.701431,0
4270,8/27/09,8,2009,33,1,1,0,0,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.720848,-87.666014,0
4271,8/27/09,8,2009,60,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.947227000000005,-87.67145699999999,0
4272,8/27/09,8,2009,61,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.768388,-87.678649,0
4273,8/27/09,8,2009,10,8,0,1,0,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.846075,-87.716277,0
4274,8/27/09,8,2009,10,2,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.704336,-87.70373599999999,0
4275,8/27/09,8,2009,39,2,0,1,0,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.800737,-87.71188000000001,0
4276,8/27/09,8,2009,72,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.680946,-87.535198,0
4277,8/27/09,8,2009,70,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.680946,-87.535198,0
4278,8/27/09,8,2009,39,1,0,0,1,67,61,64,-6,60,61.0,30.08,9.1,7.0,9.7,84.39185492,69.05,30.04716667,68.28141531,41.822536,-87.66634300000001,0
4279,8/27/09,8,2009,10,11,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.822536,-87.66634300000001,0
4280,8/27/09,8,2009,10,2,0,1,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.659112,-87.53869300000001,0
4281,8/27/09,8,2009,11,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.659112,-87.53869300000001,0
4282,8/27/09,8,2009,11,1,0,1,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.662014,-87.72460799999999,0
4283,8/27/09,8,2009,13,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.801497999999995,-87.763416,0
4284,8/27/09,8,2009,14,4,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.801497999999995,-87.763416,0
4285,8/27/09,8,2009,17,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.766202,-87.562889,0
4286,8/27/09,8,2009,17,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.766202,-87.562889,0
4287,8/27/09,8,2009,22,2,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.754292,-87.590773,0
4288,8/27/09,8,2009,25,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.743402,-87.731435,0
4289,8/27/09,8,2009,40,4,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.732984,-87.649642,0
4290,8/27/09,8,2009,42,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.740641,-87.546587,0
4291,8/27/09,8,2009,37,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.740641,-87.546587,0
4292,8/27/09,8,2009,33,2,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.673408,-87.599862,0
4293,8/27/09,8,2009,35,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.673408,-87.599862,0
4294,8/27/09,8,2009,13,14,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.726465000000005,-87.585413,0
4295,8/27/09,8,2009,39,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.678618,-87.559308,0
4296,8/27/09,8,2009,37,3,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.678618,-87.559308,0
4297,8/27/09,8,2009,71,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.868077,-87.666901,0
4298,8/27/09,8,2009,71,1,0,1,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.94016,-87.794896,0
4299,8/27/09,8,2009,10,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.94016,-87.794896,0
4300,8/27/09,8,2009,39,1,0,0,1,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.94016,-87.794896,0
4301,8/27/09,8,2009,40,1,1,0,0,67,62,65,-6,61,63.0,1.19,29.41,30.07,10.7,89.64298172,70.08333333,0.07666666700000001,67.58098825,41.944869,-87.832763,0
