,Station_Station1,WeatherLat_Station1,WeatherLon_Station1,Date,Tmax_Station1,Tmin_Station1,Tavg_Station1,Depart_Station1,DewPoint_Station1,WetBulb_Station1,Heat_Station1,Cool_Station1,Sunrise_Station1,Sunset_Station1,CodeSum_Station1,PrecipTotal_Station1,StnPressure_Station1,SeaLevel_Station1,ResultSpeed_Station1,ResultDir_Station1,AvgSpeed_Station1,sunrise_new_Station1,sunrise_new1_Station1,sunset_new_Station1,sunset_new1_Station1,Station_Station2,WeatherLat_Station2,WeatherLon_Station2,Tmax_Station2,Tmin_Station2,Tavg_Station2,Depart_Station2,DewPoint_Station2,WetBulb_Station2,Heat_Station2,Cool_Station2,Sunrise_Station2,Sunset_Station2,CodeSum_Station2,PrecipTotal_Station2,StnPressure_Station2,SeaLevel_Station2,ResultSpeed_Station2,ResultDir_Station2,AvgSpeed_Station2,sunrise_new_Station2,sunrise_new1_Station2,sunset_new_Station2,sunset_new1_Station2,WetBulb_Station1_c,Tavg_Station1_c,WetBulb_Station2_c,Tavg_Station2_c,rel_hum_station1,rel_hum_station2,DZ1,FG1,VCFG1,GR1,BR1,TS1,SQ1,BCFG1,SN1,HZ1,TSRA1,VCTS1,FG+1,RA1,NO EVENT1,FU1,DZ2,FG2,VCFG2,GR2,BR2,TS2,SQ2,BCFG2,SN2,HZ2,TSRA2,VCTS2,FG+2,RA2,NO EVENT2,FU2
870,1,41.995,-87.933,2011-09-12,86,64,75,10,59,65.0,0,10,0528,1809,NO EVENT,0.0,29.18,29.91,10.5,23,10.9,0528,05:28:00,1809,18:09:00,2,41.786,-87.752,86,64,75,10,59,65.0,0,10,-,-,NO EVENT,0.0,29.24,29.9,9.2,23,9.3,0000,00:00:00,0000,00:00:00,18.333333333333332,23.88888888888889,18.333333333333332,23.88888888888889,58.29219855870653,58.29219855870653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,41.995,-87.933,2011-09-13,73,56,65, 0,54,59.0,0, 0,0529,1807,BR HZ FU,0.0,29.2,29.9,4.9,31,8.7,0529,05:29:00,1807,18:07:00,2,41.786,-87.752,76,58,67, 0,55,61.0,0, 2,-,-,HZ FU,0.0,29.26,29.89,3.4,31,7.8,0000,00:00:00,0000,00:00:00,15.0,18.333333333333332,16.11111111111111,19.444444444444443,70.14838862325986,71.00443195496831,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
872,1,41.995,-87.933,2011-09-14,58,47,53,-11,43,49.0,12, 0,0530,1805,RA BR HZ FU,0.08,29.39,30.09,6.3,34,7.3,0530,05:30:00,1805,18:05:00,2,41.786,-87.752,60,48,54,-11,45,51.0,11, 0,-,-,RA BR HZ FU,0.08,29.47,30.09,6.0,32,7.3,0000,00:00:00,0000,00:00:00,9.444444444444445,11.666666666666668,10.555555555555555,12.222222222222223,75.27746941733503,81.62041210489063,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
873,1,41.995,-87.933,2011-09-15,59,42,51,-13,35,44.0,14, 0,0531,1803,NO EVENT,0.0,29.61,30.33,7.4,1,8.5,0531,05:31:00,1803,18:03:00,2,41.786,-87.752,60,44,52,-13,36,45.0,13, 0,-,-,NO EVENT,0.0,29.67,30.32,7.2,36,9.0,0000,00:00:00,0000,00:00:00,6.666666666666666,10.555555555555555,7.222222222222222,11.11111111111111,56.27981765566319,57.103355244639666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,41.995,-87.933,2011-09-16,58,46,52,-12,40,47.0,13, 0,0532,1760,NO EVENT,0.0,29.59,30.33,1.4,8,3.3,0532,05:32:00,1800,18:00:00,2,41.786,-87.752,59,48,54,-12,38,47.0,11, 0,-,-,NO EVENT,0.0,29.65,30.33,2.6,13,3.7,0000,00:00:00,0000,00:00:00,8.333333333333334,11.11111111111111,8.333333333333334,12.222222222222223,68.80620449019233,58.6624268136541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,41.995,-87.933,2011-09-17,68,50,59,-5,45,52.0,6, 0,0533,1758,NO EVENT,0.0,29.53,30.27,7.7,11,8.9,0533,05:33:00,1758,17:58:00,2,41.786,-87.752,69,52,61,-5,44,52.0,4, 0,-,-,NO EVENT,0.0,29.59,30.27,8.7,11,9.6,0000,00:00:00,0000,00:00:00,11.11111111111111,15.0,11.11111111111111,16.11111111111111,62.10269716220984,53.7225987416071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,41.995,-87.933,2011-09-18,65,55,60,-4,55,57.0,5, 0,0535,1756,RA DZ BR,0.43,29.34,30.11,8.9,15,9.5,0535,05:35:00,1756,17:56:00,2,41.786,-87.752,66,56,61,-4,54,57.0,4, 0,-,-,RA DZ BR,0.34,29.41,30.11,7.4,14,8.0,0000,00:00:00,0000,00:00:00,13.88888888888889,15.555555555555555,13.88888888888889,16.11111111111111,83.39588686216423,78.42274755250051,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
877,1,41.995,-87.933,2011-09-19,69,54,62,-1,58,60.0,3, 0,0536,1755,RA BR,0.24,29.24,29.96,4.1,29,5.8,0536,05:36:00,1755,17:55:00,2,41.786,-87.752,68,56,62,-1,58,60.0,3, 0,-,-,RA BR,0.41,29.3,29.96,3.8,26,5.8,0000,00:00:00,0000,00:00:00,15.555555555555555,16.666666666666668,15.555555555555555,16.666666666666668,89.16654418009138,89.16654418009138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
878,1,41.995,-87.933,2011-09-20,74,49,62, 0,54,58.0,3, 0,0537,1753,MIFG BCFG BR,0.0,29.26,29.99,7.3,18,7.3,0537,05:37:00,1753,17:53:00,2,41.786,-87.752,75,53,64, 0,54,58.0,1, 0,-,-,FG+ BCFG BR,0.01,29.33,29.99,5.8,17,6.1,0000,00:00:00,0000,00:00:00,14.444444444444445,16.666666666666668,14.444444444444445,17.77777777777778,78.7581056874043,69.69873490580817,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
879,1,41.995,-87.933,2011-09-21,71,56,64, 2,49,56.0,1, 0,0538,1751,RA,0.0,29.23,29.95,10.2,25,11.0,0538,05:38:00,1751,17:51:00,2,41.786,-87.752,72,57,65, 2,49,56.0,0, 0,-,-,NO EVENT,0.0,29.29,29.94,9.4,24,10.3,0000,00:00:00,0000,00:00:00,13.333333333333332,17.77777777777778,13.333333333333332,18.333333333333332,60.37749518454063,56.51478847677159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,1,41.995,-87.933,2011-09-22,64,51,58,-4,47,52.0,7, 0,0539,1749,NO EVENT,0.0,29.36,30.08,4.6,27,6.9,0539,05:39:00,1749,17:49:00,2,41.786,-87.752,63,53,58,-4,47,52.0,7, 0,-,-,NO EVENT,0.0,29.42,30.08,6.5,25,7.2,0000,00:00:00,0000,00:00:00,11.11111111111111,14.444444444444445,11.11111111111111,14.444444444444445,66.65670850991911,66.65670850991911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,1,41.995,-87.933,2011-09-23,62,48,55,-6,44,49.0,10, 0,0540,1748,NO EVENT,0.0,29.33,30.06,5.9,36,7.0,0540,05:40:00,1748,17:48:00,2,41.786,-87.752,62,48,55,-6,46,51.0,10, 0,-,-,RA,0.02,29.38,30.05,4.1,36,6.4,0000,00:00:00,0000,00:00:00,9.444444444444445,12.777777777777777,10.555555555555555,12.777777777777777,64.88050947117259,76.148900158012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,41.995,-87.933,2011-09-24,62,51,57,-4,49,51.0,8, 0,0541,1746,RA BR,0.14,29.26,29.99,3.6,3,4.6,0541,05:41:00,1746,17:46:00,2,41.786,-87.752,63,51,57,-4,48,52.0,8, 0,-,-,RA BR,0.07,29.31,29.98,2.9,4,5.3,0000,00:00:00,0000,00:00:00,10.555555555555555,13.88888888888889,11.11111111111111,13.88888888888889,66.08547895190148,71.47153712840681,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
883,1,41.995,-87.933,2011-09-25,64,51,58,-3,53,55.0,7, 0,0542,1744,RA,0.08,29.13,29.87,4.1,14,5.5,0542,05:42:00,1744,17:44:00,2,41.786,-87.752,65,53,59,-3,53,55.0,6, 0,-,-,RA BR,0.23,29.18,29.87,4.7,13,5.8,0000,00:00:00,0000,00:00:00,12.777777777777777,14.444444444444445,12.777777777777777,15.0,82.84484801668833,77.71678133585826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
884,1,41.995,-87.933,2011-09-26,60,53,57,-3,51,53.0,8, 0,0543,1742,RA BR,1.21,28.92,29.65,8.8,18,15.4,0543,05:43:00,1742,17:42:00,2,41.786,-87.752,63,53,58,-3,50,53.0,7, 0,-,-,RA BR,0.9,28.98,29.65,8.1,19,12.4,0000,00:00:00,0000,00:00:00,11.666666666666668,13.88888888888889,11.666666666666668,14.444444444444445,76.96034229766371,71.95001833512704,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,1,41.995,-87.933,2011-09-27,63,54,59,-1,53,55.0,6, 0,0544,1741,RA BR,0.31,29.0,29.71,4.3,6,8.3,0544,05:44:00,1741,17:41:00,2,41.786,-87.752,63,54,59,-1,53,55.0,6, 0,-,-,RA BR,0.25,29.05,29.7,2.4,5,7.1,0000,00:00:00,0000,00:00:00,12.777777777777777,15.0,12.777777777777777,15.0,77.71678133585826,77.71678133585826,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
886,1,41.995,-87.933,2011-09-28,63,53,58,-1,54,55.0,7, 0,0545,1739,RA BR,0.77,29.07,29.78,6.5,32,7.0,0545,05:45:00,1739,17:39:00,2,41.786,-87.752,64,53,59,-1,54,55.0,6, 0,-,-,RA BR,0.15,29.12,29.77,5.7,32,6.7,0000,00:00:00,0000,00:00:00,12.777777777777777,14.444444444444445,12.777777777777777,15.0,82.84484801668833,77.71678133585826,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
887,1,41.995,-87.933,2011-09-29,66,49,58,-1,51,53.0,7, 0,0546,1737,RA BR,0.06,28.98,29.7,11.7,28,13.5,0546,05:46:00,1737,17:37:00,2,41.786,-87.752,66,51,59,-1,50,54.0,6, 0,-,-,RA DZ BR,0.09,29.03,29.7,11.2,27,12.7,0000,00:00:00,0000,00:00:00,11.666666666666668,14.444444444444445,12.222222222222223,15.0,71.95001833512704,72.41207813771564,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
888,1,41.995,-87.933,2011-09-30,57,45,51,-8,41,47.0,14, 0,0547,1735,RA,0.09,29.32,30.01,14.6,34,15.0,0547,05:47:00,1735,17:35:00,2,41.786,-87.752,58,47,53,-8,42,47.0,12, 0,-,-,RA,0.17,29.37,30.0,15.4,34,16.3,0000,00:00:00,0000,00:00:00,8.333333333333334,10.555555555555555,8.333333333333334,11.666666666666668,74.34055940563248,63.58590054299512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,41.995,-87.933,2011-10-01,56,42,49,-9,40,45.0,16, 0,0548,1734,NO EVENT,0.0,29.53,30.26,9.6,36,10.3,0548,05:48:00,1734,17:34:00,2,41.786,-87.752,56,44,50,-9,40,45.0,15, 0,-,-,NO EVENT,0.0,29.59,30.26,10.7,35,11.2,0000,00:00:00,0000,00:00:00,7.222222222222222,9.444444444444445,7.222222222222222,10.0,73.33211840681484,67.59687510635672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,41.995,-87.933,2011-10-02,66,41,54,-4,38,46.0,11, 0,0549,1732,NO EVENT,0.0,29.47,30.22,4.7,32,5.4,0549,05:49:00,1732,17:32:00,2,41.786,-87.752,65,41,53,-4,39,46.0,12, 0,-,-,NO EVENT,0.0,29.54,30.22,4.1,32,4.6,0000,00:00:00,0000,00:00:00,7.777777777777778,12.222222222222223,7.777777777777778,11.666666666666668,53.17993088549383,57.89712933562681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,1,41.995,-87.933,2011-10-03,69,44,57, 0,45,50.0,8, 0,0550,1730,NO EVENT,0.0,29.48,30.21,3.4,3,5.0,0550,05:50:00,1730,17:30:00,2,41.786,-87.752,70,45,58, 0,44,50.0,7, 0,-,-,NO EVENT,0.0,29.54,30.2,3.6,2,4.1,0000,00:00:00,0000,00:00:00,10.0,13.88888888888889,10.0,14.444444444444445,60.799430018663436,56.36479128358225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,41.995,-87.933,2011-10-04,76,43,60, 3,47,52.0,5, 0,0552,1729,NO EVENT,0.0,29.52,30.25,1.1,16,2.3,0552,05:52:00,1729,17:29:00,2,41.786,-87.752,74,46,60, 3,47,53.0,5, 0,-,-,NO EVENT,0.0,29.58,30.25,0.7,15,1.7,0000,00:00:00,0000,00:00:00,11.11111111111111,15.555555555555555,11.666666666666668,15.555555555555555,57.79568376762254,62.72094581812877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,41.995,-87.933,2011-10-05,80,49,65, 8,48,55.0,0, 0,0553,1727,NO EVENT,0.0,29.49,30.22,1.9,18,3.2,0553,05:53:00,1727,17:27:00,2,41.786,-87.752,80,52,66, 8,47,55.0,0, 1,-,-,NO EVENT,0.0,29.55,30.21,1.3,17,2.9,0000,00:00:00,0000,00:00:00,12.777777777777777,18.333333333333332,12.777777777777777,18.88888888888889,52.14554252501855,48.63514842584977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1,41.995,-87.933,2011-10-06,81,50,66,10,51,58.0,0, 1,0554,1725,NO EVENT,0.0,29.5,30.23,3.8,15,4.6,0554,05:54:00,1725,17:25:00,2,41.786,-87.752,81,56,69,10,50,58.0,0, 4,-,-,NO EVENT,0.0,29.57,30.22,3.9,15,4.6,0000,00:00:00,0000,00:00:00,14.444444444444445,18.88888888888889,14.444444444444445,20.555555555555554,61.54336414130495,50.81167870662505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,1,41.995,-87.933,2011-10-07,84,54,69,13,53,59.0,0, 4,0555,1724,NO EVENT,0.0,29.52,30.25,7.5,18,7.7,0555,05:55:00,1724,17:24:00,2,41.786,-87.752,84,59,72,13,51,59.0,0, 7,-,-,NO EVENT,0.0,29.59,30.24,6.4,17,6.8,0000,00:00:00,0000,00:00:00,15.0,20.555555555555554,15.0,22.22222222222222,54.84404980717629,45.287568261477844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1,41.995,-87.933,2011-10-08,82,54,68,12,54,60.0,0, 3,0556,1722,NO EVENT,0.0,29.56,30.27,7.2,19,7.6,0556,05:56:00,1722,17:22:00,2,41.786,-87.752,82,61,72,12,53,60.0,0, 7,-,-,NO EVENT,0.0,29.62,30.27,6.3,19,6.9,0000,00:00:00,0000,00:00:00,15.555555555555555,20.0,15.555555555555555,22.22222222222222,62.634739719465216,48.99908732855913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,41.995,-87.933,2011-10-09,80,52,66,11,51,58.0,0, 1,0557,1720,NO EVENT,0.0,29.55,30.29,2.8,9,3.8,0557,05:57:00,1720,17:20:00,2,41.786,-87.752,80,56,68,11,51,58.0,0, 3,-,-,NO EVENT,0.0,29.62,30.28,3.1,10,3.8,0000,00:00:00,0000,00:00:00,14.444444444444445,18.88888888888889,14.444444444444445,20.0,61.54336414130495,54.202320582358055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1,41.995,-87.933,2011-10-10,76,54,65,10,51,57.0,0, 0,0558,1719,NO EVENT,0.0,29.39,30.13,5.2,16,6.0,0558,05:58:00,1719,17:19:00,2,41.786,-87.752,77,58,68,10,49,58.0,0, 3,-,-,NO EVENT,0.0,29.45,30.12,5.9,16,6.4,0000,00:00:00,0000,00:00:00,13.88888888888889,18.333333333333332,14.444444444444445,20.0,60.97013282542778,54.202320582358055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1,41.995,-87.933,2011-10-11,79,57,68,14,54,60.0,0, 3,0559,1717,NO EVENT,0.0,29.23,29.97,4.1,15,4.9,0559,05:59:00,1717,17:17:00,2,41.786,-87.752,78,58,68,14,52,59.0,0, 3,-,-,NO EVENT,0.0,29.29,29.97,3.8,13,4.6,0000,00:00:00,0000,00:00:00,15.555555555555555,20.0,15.0,20.0,62.634739719465216,58.376542029112976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,41.995,-87.933,2011-10-12,78,55,67,13,52,58.0,0, 2,0600,1715,NO EVENT,0.0,29.03,29.77,7.0,14,8.1,0600,06:00:00,1715,17:15:00,2,41.786,-87.752,77,57,67,13,51,58.0,0, 2,-,-,NO EVENT,0.0,29.08,29.76,6.0,14,6.8,0000,00:00:00,0000,00:00:00,14.444444444444445,19.444444444444443,14.444444444444445,19.444444444444443,57.77628654946647,57.77628654946647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,41.995,-87.933,2011-10-13,66,52,59, 6,55,58.0,6, 0,0602,1714,RA BR,0.28,28.81,29.54,4.3,26,7.0,0602,06:02:00,1714,17:14:00,2,41.786,-87.752,64,52,58, 6,55,57.0,7, 0,-,-,RA BR,0.49,28.87,29.53,2.8,24,6.0,0000,00:00:00,0000,00:00:00,14.444444444444445,15.0,13.88888888888889,14.444444444444445,94.26383584808539,94.16935532011654,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
902,1,41.995,-87.933,2011-10-14,62,48,55, 2,41,48.0,10, 0,0603,1712,NO EVENT,0.0,28.9,29.6,15.4,28,15.6,0603,06:03:00,1712,17:12:00,2,41.786,-87.752,61,49,55, 2,41,48.0,10, 0,-,-,NO EVENT,0.0,28.97,29.61,15.1,27,15.3,0000,00:00:00,0000,00:00:00,8.88888888888889,12.777777777777777,8.88888888888889,12.777777777777777,59.40047342983002,59.40047342983002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,1,41.995,-87.933,2011-10-15,62,47,55, 2,36,46.0,10, 0,0604,1711,NO EVENT,0.0,29.1,29.8,14.8,27,15.3,0604,06:04:00,1711,17:11:00,2,41.786,-87.752,61,47,54, 2,36,46.0,11, 0,-,-,NO EVENT,0.0,29.18,29.81,14.9,26,15.1,0000,00:00:00,0000,00:00:00,7.777777777777778,12.777777777777777,7.777777777777778,12.222222222222223,48.73497725040684,53.17993088549383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,41.995,-87.933,2011-10-16,62,48,55, 3,39,46.0,10, 0,0605,1709,RA,0.17,29.08,29.81,7.4,28,8.5,0605,06:05:00,1709,17:09:00,2,41.786,-87.752,60,46,53, 3,39,46.0,12, 0,-,-,RA,0.12,29.15,29.81,6.7,26,8.1,0000,00:00:00,0000,00:00:00,7.777777777777778,12.777777777777777,7.777777777777778,11.666666666666668,48.73497725040684,57.89712933562681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,41.995,-87.933,2011-10-17,59,41,50,-2,33,42.0,15, 0,0606,1707,NO EVENT,0.0,29.11,29.85,10.2,26,10.4,0606,06:06:00,1707,17:07:00,2,41.786,-87.752,57,40,49,-2,33,42.0,16, 0,-,-,NO EVENT,0.0,29.18,29.86,11.2,25,11.3,0000,00:00:00,0000,00:00:00,5.555555555555555,10.0,5.555555555555555,9.444444444444445,49.496315203608916,54.53797871216247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,41.995,-87.933,2011-10-18,54,41,48,-3,37,43.0,17, 0,0607,1706,RA,0.06,29.09,29.83,6.4,1,8.5,0607,06:07:00,1706,17:06:00,2,41.786,-87.752,54,40,47,-3,38,43.0,18, 0,-,-,RA DZ BR,0.02,29.15,29.83,5.3,36,7.2,0000,00:00:00,0000,00:00:00,6.111111111111112,8.88888888888889,6.111111111111112,8.333333333333334,66.29422617233624,72.2454711035248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
907,1,41.995,-87.933,2011-10-19,49,44,47,-4,40,44.0,18, 0,0608,1704,RA BR,0.85,28.93,29.69,17.1,36,18.0,0608,06:08:00,1704,17:04:00,2,41.786,-87.752,49,44,47,-4,41,44.0,18, 0,-,-,RA BR,0.84,28.97,29.67,19.6,1,19.9,0000,00:00:00,0000,00:00:00,6.666666666666666,8.333333333333334,6.666666666666666,8.333333333333334,79.00175660825953,79.00175660825953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
908,1,41.995,-87.933,2011-10-20,47,43,45,-5,37,42.0,20, 0,0610,1703,RA,0.08,29.0,29.69,15.8,32,16.1,0610,06:10:00,1703,17:03:00,2,41.786,-87.752,46,42,44,-5,38,42.0,21, 0,-,-,RA,0.07,29.05,29.69,14.4,31,14.9,0000,00:00:00,0000,00:00:00,5.555555555555555,7.222222222222222,5.555555555555555,6.666666666666666,78.11892648095004,84.97339971400548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,41.995,-87.933,2011-10-21,55,38,47,-3,34,41.0,18, 0,0611,1701,NO EVENT,0.0,29.32,30.03,4.6,29,5.4,0611,06:11:00,1701,17:01:00,2,41.786,-87.752,54,37,46,-3,34,41.0,19, 0,-,-,NO EVENT,0.0,29.39,30.04,4.3,28,5.7,0000,00:00:00,0000,00:00:00,5.0,8.333333333333334,5.0,7.777777777777778,59.07774697536995,64.8894999692995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,41.995,-87.933,2011-10-22,66,34,50, 0,37,44.0,15, 0,0612,1660,NO EVENT,0.0,29.28,30.02,3.2,23,3.7,0612,06:12:00,1700,17:00:00,2,41.786,-87.752,66,38,52, 0,37,45.0,13, 0,-,-,NO EVENT,0.0,29.35,30.03,3.7,21,3.9,0000,00:00:00,0000,00:00:00,6.666666666666666,10.0,7.222222222222222,11.11111111111111,61.45770576067616,57.103355244639666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,41.995,-87.933,2011-10-23,68,38,53, 4,41,48.0,12, 0,0613,1658,TSRA RA BR,0.2,29.19,29.93,6.1,22,6.9,0613,06:13:00,1658,16:58:00,2,41.786,-87.752,67,41,54, 4,42,49.0,11, 0,-,-,TSRA RA,0.22,29.25,29.94,5.9,23,6.9,0000,00:00:00,0000,00:00:00,8.88888888888889,11.666666666666668,9.444444444444445,12.222222222222223,69.37838420164708,69.93015060568749,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
912,1,41.995,-87.933,2011-10-24,63,45,54, 5,39,46.0,11, 0,0614,1657,NO EVENT,0.0,29.34,30.05,5.7,28,7.3,0614,06:14:00,1657,16:57:00,2,41.786,-87.752,63,45,54, 5,39,47.0,11, 0,-,-,RA,0.06,29.41,30.05,5.0,27,7.1,0000,00:00:00,0000,00:00:00,7.777777777777778,12.222222222222223,8.333333333333334,12.222222222222223,53.17993088549383,58.6624268136541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,1,41.995,-87.933,2011-10-25,74,45,60,12,46,53.0,5, 0,0616,1656,RA,0.02,29.11,29.86,7.6,19,11.9,0616,06:16:00,1656,16:56:00,2,41.786,-87.752,74,49,62,12,45,53.0,3, 0,-,-,TS TSRA BR,0.13,29.19,29.87,9.0,19,10.8,0000,00:00:00,0000,00:00:00,11.666666666666668,15.555555555555555,11.666666666666668,16.666666666666668,62.72094581812877,54.45671150207681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
914,1,41.995,-87.933,2011-10-26,53,47,50, 2,42,46.0,15, 0,0617,1654,NO EVENT,0.0,29.19,29.91,12.4,36,12.6,0617,06:17:00,1654,16:54:00,2,41.786,-87.752,54,47,51, 2,42,46.0,14, 0,-,-,BR,0.0,29.24,29.9,13.9,36,14.2,0000,00:00:00,0000,00:00:00,7.777777777777778,10.0,7.777777777777778,10.555555555555555,73.84568208894926,68.2126904870911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
915,1,41.995,-87.933,2011-10-27,53,39,46,-2,37,42.0,19, 0,0618,1653,RA,0.12,29.34,30.04,3.6,35,5.8,0618,06:18:00,1653,16:53:00,2,41.786,-87.752,51,38,45,-2,38,42.0,20, 0,-,-,RA BR,0.16,29.4,30.05,3.5,1,6.9,0000,00:00:00,0000,00:00:00,5.555555555555555,7.777777777777778,5.555555555555555,7.222222222222222,71.6705464557332,78.11892648095004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
